Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
130, 0, 0, 131.6702, 136.8609, 376.8743, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.472986,2.217328,-0.5838709,0.3584889,-1.015865,2.140095,-0.9468638,0.2833529,0,
131, 0, 0, 128.9552, 134.0584, 384.7481, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.456506,2.133357,1.180858,0.8244578,1.056178,2.797929,-3.941587,0.1913709,0,
132, 0, 0, 130.8337, 135.9289, 379.2657, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.34128,3.393952,2.35882,1.393631,1.311849,2.897832,-2.925842,0.2161703,0,
133, 0, 0, 130.3454, 135.3926, 380.6757, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.960986,3.163809,2.798707,1.678913,0.3746339,2.552709,1.449325,0.4092868,0,
134, 0, 0, 132.3889, 137.5964, 374.8439, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.3835861,2.542658,-1.980835,0.1815625,-1.893957,1.932853,1.966122,0.4442149,0,
135, 0, 0, 133.1274, 138.3377, 372.78, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.067251,2.161824,0.4910461,0.5983431,-0.8095624,2.194432,-2.041339,0.24276,0,
136, 0, 0, 131.1131, 136.7395, 378.4635, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.300757,3.367522,-2.921146,0.1142373,1.190191,2.849743,-1.545125,0.2600272,0,
137, 0, 0, 131.7526, 137.0413, 376.6405, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.102402,3.244833,0.6701503,0.6507506,-0.4051216,2.307669,0.7327492,0.3656518,0,
138, 0, 0, 120.5172, 125.197, 411.4644, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.194887,4.074449,-1.139977,0.2738511,0.7287316,2.676352,0.5140624,0.3534031,0,
139, 0, 0, 128.5588, 133.508, 385.9252, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.877725,3.118477,3.761168,2.461196,0.9010442,2.739448,0.9055068,0.3756754,0,
140, 0, 0, 132.7618, 138.3406, 373.7987, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.799939,2.184794,-1.156424,0.2716693,-1.235186,2.084764,1.499621,0.4125566,0,
141, 0, 0, 133.8782, 139.2299, 370.7048, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2386085,2.399895,1.248185,0.8502843,-4.496559,1.505469,2.896992,0.514721,0,
142, 0, 0, 122.9887, 127.7704, 403.2625, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.541013,3.531383,-0.5086322,0.3717211,1.092035,2.811674,0.6538293,0.3611753,0,
143, 0, 0, 129.0801, 134.6094, 384.3787, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.308028,4.184633,-0.6484752,0.34749,-1.344676,2.058057,1.529604,0.4145189,0,
144, 0, 0, 132.6058, 137.8121, 374.2353, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.46561,3.478071,-1.495764,0.2302496,-0.07660663,2.406481,-0.1850691,0.3174172,0,
145, 0, 0, 120.7229, 125.4686, 410.7692, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.843378,2.066838,0.4912258,0.5983937,4.168826,4.327843,-1.44087,0.2638884,0,
146, 0, 0, 131.352, 136.5155, 377.7805, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.744758,3.049555,-0.2768109,0.4155057,-0.4437578,2.296457,-0.3827274,0.3080827,0,
147, 0, 0, 131.1919, 136.2237, 378.2381, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.108537,2.096399,-3.839833,0.07246844,-1.062484,2.128126,-2.99397,0.2143265,0,
148, 0, 0, 131.1915, 136.3459, 378.2392, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.187551,3.296168,0.5271001,0.6085649,-2.790266,1.757405,1.183138,0.3924395,0,
149, 0, 0, 134.3614, 140.1242, 369.3816, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8746378,2.689511,0.4504894,0.587037,-4.537874,1.500492,1.92406,0.4412609,0,
150, 0, 0, 131.2614, 136.8665, 378.0391, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.44232,2.08163,-2.083105,0.1726679,2.294401,3.323923,0.4467392,0.3497297,0,
151, 0, 0, 120.5752, 125.2741, 411.2679, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7869608,2.660718,0.6327813,0.639475,1.169545,2.841682,-1.961736,0.2454099,0,
152, 0, 0, 121.0913, 125.8521, 409.5296, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.352418,2.230708,-0.6824468,0.3418375,2.838412,3.589428,4.360137,0.645313,0,
153, 0, 0, 132.3031, 137.4971, 375.0851, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.821006,2.067587,-0.3466785,0.4018143,-2.714663,1.770929,-0.1215781,0.3204921,0,
154, 0, 0, 131.1736, 136.2728, 378.2903, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.3429343,2.379879,0.8557885,0.7095536,-3.492922,1.641914,0.5532975,0.355565,0,
155, 0, 0, 131.362, 137.1384, 377.752, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.507446,2.936523,2.677944,1.596241,1.324996,2.903089,-2.043049,0.2427036,0,
156, 0, 0, 132.6228, 137.8026, 374.1875, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.09464202,2.471035,0.1244994,0.5031867,-2.185348,1.872076,0.2704945,0.3403268,0,
157, 0, 0, 117.7057, 122.2182, 421.2096, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.653614,2.07347,2.3721,1.401614,7.039618,6.283154,-1.403237,0.2653028,0,
158, 0, 0, 132.0202, 137.2208, 375.8827, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.614668,2.607508,-0.08805045,0.4547613,-1.445788,2.033923,-1.932791,0.2463846,0,
159, 0, 0, 134.4228, 139.7427, 369.2141, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.01141323,2.447142,-6.908659,0.01571222,-3.522141,1.637491,1.662309,0.423323,0,
160, 0, 0, 130.9276, 135.9517, 378.9958, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.806246,3.080907,1.155194,0.8148021,0.5711151,2.620327,2.086274,0.4527625,0,
161, 0, 0, 130.3402, 135.4773, 380.6908, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.670827,3.013009,-1.537088,0.2256473,2.686878,3.513327,-1.907701,0.2472343,0,
162, 0, 0, 134.2984, 139.4745, 369.5536, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.1850197,2.492379,2.291654,1.353837,-3.319514,1.66877,0.5854872,0.3573502,0,
163, 0, 0, 130.8615, 135.9293, 379.1857, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.87181,2.10846,0.7774355,0.6841583,2.584308,3.462757,-1.918881,0.2468551,0,
164, 0, 0, 133.7279, 139.0434, 371.1185, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6226327,2.330957,-0.4077814,0.3901957,0.2576928,2.513615,-2.68046,0.223044,0,
165, 0, 0, 133.112, 138.3291, 372.8227, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.296849,2.84609,-2.728304,0.1256554,0.06427298,2.450804,-0.1484426,0.3191864,0,
166, 0, 0, 129.7902, 134.9307, 382.2915, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.025707,2.165199,0.9821302,0.7523418,0.6485207,2.647641,1.782523,0.4314666,0,
167, 0, 0, 131.5733, 136.7015, 377.1498, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4341298,2.556237,-1.450306,0.2354183,1.939171,3.16202,-1.794335,0.2511302,0,
168, 0, 0, 130.2444, 135.3275, 380.9685, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.514884,2.129541,1.992233,1.187958,-1.244808,2.082394,-0.9380898,0.2837166,0,
169, 0, 0, 132.2841, 137.4183, 375.1386, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.975994,3.172164,0.1632623,0.5125297,0.6881995,2.661792,2.905642,0.5154225,0,
170, 0, 0, 132.1165, 137.2861, 375.611, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.809995,2.183874,1.579075,0.988149,3.925254,4.1834,2.374558,0.4739366,0,
171, 0, 0, 132.8247, 138.0345, 373.6231, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.962983,2.170426,1.727971,1.056454,-2.083395,1.892914,1.443598,0.4089162,0,
172, 0, 0, 131.7799, 136.969, 376.563, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1691379,2.413795,-2.864571,0.1174764,0.06292453,2.450374,0.1014548,0.3315944,0,
173, 0, 0, 131.4766, 136.4757, 377.4252, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8624035,2.294006,1.222172,0.8402199,1.852753,3.123991,0.1496126,0.334054,0,
174, 0, 0, 130.9776, 136.0694, 378.8521, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.20229,2.248513,1.291527,0.8672964,1.395366,2.931429,-2.463832,0.229425,0,
175, 0, 0, 135.5002, 140.7178, 366.2998, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.03450762,2.4421,0.06459711,0.4890653,-2.322907,1.84467,-1.915504,0.2469695,0,
176, 0, 0, 132.6185, 137.9313, 374.1997, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.963336,3.165113,-0.5087008,0.3717088,3.251148,3.805093,-1.304822,0.269054,0,
177, 0, 0, 133.8501, 139.0654, 370.7822, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.477572,2.048711,-0.1204012,0.4477912,-2.277329,1.853661,1.330322,0.4016602,0,
178, 0, 0, 128.8096, 133.8569, 385.1795, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.110266,3.249492,-0.2958868,0.4117239,2.315297,3.333728,2.628127,0.4933424,0,
179, 0, 0, 132.3243, 137.6487, 375.0255, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.886565,2.177016,1.771586,1.077236,-0.06159879,2.411146,1.819117,0.4339775,0,
180, 0, 0, 131.6025, 136.5383, 377.0668, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.170762,2.252422,3.91456,2.606255,4.065024,4.265794,-2.818278,0.2191381,0,
181, 0, 0, 128.2627, 133.2814, 386.8092, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.488403,2.927977,-1.84912,0.1936828,1.754467,3.081379,-0.7188403,0.293016,0,
182, 0, 0, 137.315, 142.6889, 361.4936, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.452245,2.081228,3.243985,2.013292,-3.061564,1.710679,-0.5809833,0.299075,0,
183, 0, 0, 131.783, 136.744, 376.5542, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6139278,2.332381,-0.3661605,0.3980744,-0.0909191,2.402044,-0.4609703,0.3044859,0,
184, 0, 0, 131.7628, 136.9129, 376.6114, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.07468501,2.43346,1.047199,0.7752924,1.854115,3.124586,-1.738612,0.2530794,0,
185, 0, 0, 136.8186, 142.6241, 362.7957, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.849834,3.103671,0.1514456,0.5096642,-3.096973,1.704784,-1.026185,0.280094,0,
186, 0, 0, 131.923, 137.1026, 376.1577, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6081206,2.333335,-0.8633152,0.3132061,-4.291648,1.530862,-1.778778,0.2516721,0,
187, 0, 0, 121.8362, 126.6752, 407.046, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.023193,2.100585,-2.377461,0.1493897,0.04351812,2.444199,-0.8655424,0.2867485,0,
188, 0, 0, 131.3468, 136.3207, 377.7953, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2966973,2.388625,0.89965,0.7241474,2.473061,3.408767,4.544388,0.6633967,0,
189, 0, 0, 129.8915, 135.0948, 381.9958, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.93298,3.148369,3.849469,2.54403,-0.1828778,2.373827,-0.307566,0.3115901,0,
190, 0, 0, 136.036, 141.4509, 364.8675, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.463344,5.64376,-0.7734818,0.3271243,-2.312601,1.846695,-0.05022606,0.3239926,0,
191, 0, 0, 128.8174, 133.6741, 385.1563, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.930215,3.146855,1.800394,1.09116,0.796048,2.70077,-3.845487,0.1934834,0,
192, 0, 0, 129.614, 134.6059, 382.8073, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.191171,2.092512,1.214771,0.8373759,3.013003,3.67916,0.7597054,0.3671955,0,
193, 0, 0, 136.6177, 141.7405, 363.3254, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2036017,2.406841,0.01221511,0.4770256,-2.033604,1.903256,-3.342647,0.2053118,0,
194, 0, 0, 133.8256, 139.0328, 370.8494, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.533417,4.420012,-1.381787,0.2434237,-0.6572713,2.23601,1.346085,0.4026616,0,
195, 0, 0, 137.343, 142.7026, 361.4204, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.067407,2.757164,-5.309546,0.03488555,-2.737069,1.766898,-1.176585,0.274057,0,
196, 0, 0, 132.5005, 137.6546, 374.5303, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.491264,2.571988,2.171786,1.285202,-0.09366912,2.401193,1.550943,0.4159215,0,
197, 0, 0, 132.1282, 137.8614, 375.5779, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.4276196,2.364359,2.694278,1.607227,-0.7326803,2.215265,0.590459,0.3576269,0,
198, 0, 0, 132.5385, 137.5246, 374.4238, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.104444,2.260844,0.8158868,0.6965141,-1.078872,2.123946,-0.7225741,0.2928542,0,
199, 0, 0, 119.2309, 124.0031, 415.8664, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.2552,2.829231,-2.595118,0.134192,1.85201,3.123666,-0.2868837,0.3125643,0,
200, 0, 0, 136.908, 142.1278, 362.5607, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5492496,2.588418,-0.4853015,0.3759188,1.67709,3.04831,0.9255717,0.3768597,0,
201, 0, 0, 128.9234, 134.4801, 384.8423, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9032186,2.699157,1.971655,1.177229,2.736576,3.538103,-2.514751,0.2278981,0,
202, 0, 0, 135.1413, 140.2398, 367.2656, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.721768,2.192103,-0.2859792,0.413684,-0.2908361,2.341333,-1.516822,0.2610672,0,
203, 0, 0, 120.0064, 124.6053, 413.2012, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.665154,2.120209,-0.6475673,0.3476422,4.806063,4.724198,2.398681,0.4757512,0,
204, 0, 0, 136.5282, 141.6903, 363.5619, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.502523,2.214169,0.9009238,0.7245752,-2.866716,1.743956,-0.8276868,0.2883482,0,
205, 0, 0, 134.4737, 139.6917, 369.0752, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.84835,3.102888,-3.642553,0.07992108,-0.3688864,2.318262,1.909806,0.4402645,0,
206, 0, 0, 136.2405, 141.4814, 364.324, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.3119395,2.38572,0.9401831,0.7378791,2.839522,3.589991,1.980676,0.4452416,0,
207, 0, 0, 132.8572, 137.8791, 373.5324, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.486093,2.570545,-0.8730807,0.311728,-0.5754281,2.25888,-1.370286,0.2665503,0,
208, 0, 0, 133.9782, 139.202, 370.4301, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.893145,2.039586,2.508567,1.485883,-1.873501,1.937262,3.79818,0.5923617,0,
209, 0, 0, 136.2776, 141.5088, 364.2254, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.280091,2.145583,-3.018304,0.1088794,-4.192886,1.543532,-1.723271,0.2536201,0,
210, 0, 0, 132.2379, 137.3281, 375.2687, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.495788,2.931282,0.3585548,0.5621459,-2.101665,1.889146,-1.218171,0.2724201,0,
211, 0, 0, 134.255, 139.4782, 369.6722, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.56545,2.207591,-1.783359,0.2000277,-0.1937875,2.370513,-1.351511,0.2672649,0,
212, 0, 0, 133.8936, 139.1129, 370.6625, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7669327,2.654307,-2.39385,0.1481886,-2.261596,1.856785,1.986384,0.4456449,0,
213, 0, 0, 132.5165, 137.5422, 374.4856, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.318779,4.195375,1.171048,0.8207548,1.407564,2.936376,2.205762,0.4614244,0,
214, 0, 0, 132.2668, 137.3406, 375.1873, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.217163,2.404136,-0.6216363,0.3520193,1.386342,2.927776,1.551366,0.4159494,0,
215, 0, 0, 135.8392, 141.1716, 365.3925, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.97697,3.876371,0.807422,0.6937765,2.537861,3.440107,0.1471456,0.3339274,0,
216, 0, 0, 134.3425, 139.3933, 369.4332, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.338415,2.232313,-3.622766,0.08070929,-0.7610419,2.207542,-1.290877,0.2695917,0,
217, 0, 0, 131.3697, 136.4282, 377.73, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.674278,2.196683,-1.211588,0.264474,-0.7171127,2.219522,0.8716066,0.373684,0,
218, 0, 0, 136.9909, 142.2987, 362.3427, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.693447,2.118529,1.029774,0.7690842,-0.1690168,2.378049,2.678367,0.4972745,0,
219, 0, 0, 133.8505, 139.0332, 370.7811, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-5.290965,2.032455,-2.4821,0.1418827,0.9005255,2.739255,1.235991,0.3957238,0,
220, 0, 0, 133.0466, 138.2048, 373.0046, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.33814,2.380777,1.073076,0.7845966,2.317202,3.334624,-4.251377,0.1848657,0,
221, 0, 0, 133.1321, 138.2695, 372.7669, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.018567,2.061246,1.426032,0.922067,-4.122,1.552802,5.587914,0.7719401,0,
222, 0, 0, 132.9651, 138.2949, 373.2316, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.002637,4.983536,-1.235347,0.2614325,-1.066332,2.127143,0.3274113,0.3433298,0,
223, 0, 0, 133.571, 138.7224, 371.5512, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7029471,2.634228,-3.09956,0.1045899,1.88984,3.140247,1.06135,0.3849851,0,
224, 0, 0, 128.7357, 134.2158, 385.3989, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9953993,2.731171,-0.1025292,0.4516292,-2.477259,1.814868,-1.390994,0.2657654,0,
225, 0, 0, 133.6448, 138.8814, 371.3474, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.593053,3.569218,1.889754,1.135358,-0.9590136,2.154844,1.13974,0.3897651,0,
226, 0, 0, 121.4579, 126.1114, 408.3035, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.4426303,2.361674,-0.7240739,0.3350321,4.500354,4.5308,2.74072,0.5021946,0,
227, 0, 0, 131.6057, 136.5904, 377.0577, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.645048,4.544787,0.7859597,0.6868798,1.448597,2.953093,2.041013,0.4495236,0,
228, 0, 0, 134.5031, 139.8075, 368.9951, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6397295,2.328177,-1.136863,0.2742662,-3.724432,1.607644,2.156247,0.4578153,0,
229, 0, 0, 136.0092, 141.2524, 364.939, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.015796,3.910344,0.7387778,0.6719414,-1.451745,2.032516,-1.014365,0.2805763,0,
230, 0, 0, 130.7862, 135.8803, 379.4025, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2573858,2.396217,0.562684,0.6188133,0.3039838,2.528989,1.690613,0.425226,0,
231, 0, 0, 133.7015, 138.8398, 371.1911, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.25201,2.147629,0.3344761,0.5557925,0.5596204,2.616304,1.517791,0.4137446,0,
232, 0, 0, 132.3698, 137.6009, 374.8974, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.1738536,2.489692,2.589446,1.537773,-1.709129,1.97339,0.06459554,0.3297269,0,
233, 0, 0, 134.1035, 139.4232, 370.0868, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.3117116,2.385764,1.967445,1.175045,-3.319225,1.668815,1.035436,0.3834193,0,
234, 0, 0, 130.5219, 135.6501, 380.1648, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.631766,2.074275,0.4342979,0.5825794,2.241442,3.299214,0.7790902,0.3683103,0,
235, 0, 0, 130.0435, 135.0538, 381.5528, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.762109,4.681726,-0.3458186,0.4019803,1.014259,2.781969,-0.7039183,0.2936639,0,
236, 0, 0, 131.2581, 136.3191, 378.0487, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.725453,3.669444,-4.190432,0.06088686,1.050882,2.795906,0.2080225,0.3370672,0,
237, 0, 0, 133.7746, 139.0399, 370.9897, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.17521,2.251867,0.8802458,0.7176573,-0.6661276,2.233558,-0.8722535,0.2864662,0,
238, 0, 0, 133.675, 138.8933, 371.2641, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.987589,6.537545,2.760744,1.652562,-2.61209,1.789636,-0.2262612,0.3154423,0,
239, 0, 0, 131.0347, 136.181, 378.6884, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4173551,2.551694,-4.420811,0.05429817,-0.3242169,2.331423,0.6671646,0.3619273,0,
240, 0, 0, 132.0827, 137.285, 375.7063, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1759643,2.412409,-1.519227,0.2276254,0.2849404,2.522648,2.241357,0.464036,0,
241, 0, 0, 131.3076, 136.4456, 377.9074, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9769218,2.277826,1.828466,1.104879,-2.769256,1.761141,0.8404905,0.3718667,0,
242, 0, 0, 130.9457, 136.5139, 378.9436, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.61011,2.98391,-0.6832994,0.3416967,-2.061113,1.897529,5.044437,0.7141689,0,
243, 0, 0, 131.7798, 137.1469, 376.5633, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6066913,2.33357,1.44588,0.9304075,-2.206378,1.867833,0.4365293,0.3491766,0,
244, 0, 0, 121.5844, 126.4099, 407.8823, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.330951,2.233174,1.241384,0.8476426,0.223884,2.502471,-1.213702,0.2725953,0,
245, 0, 0, 126.7658, 131.7913, 391.3411, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.280554,2.515972,-2.50273,0.1404472,4.900835,4.785323,-2.021906,0.2434028,0,
246, 0, 0, 129.9817, 135.1376, 381.7328, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.966869,2.170097,1.92565,1.153547,1.987972,3.18373,2.644402,0.4946131,0,
247, 0, 0, 130.1216, 135.1171, 381.3255, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.3668704,2.538239,2.216789,1.310615,-0.7567061,2.20872,1.871542,0.4376006,0,
248, 0, 0, 130.0516, 135.0681, 381.5292, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.726717,3.670429,1.503553,0.9550281,1.595561,3.013919,-0.682712,0.2945879,0,
249, 0, 0, 134.2379, 139.4216, 369.7189, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.667983,3.011628,-2.410268,0.1469948,-0.9260106,2.163484,-0.03769728,0.3246123,0,
250, 0, 0, 133.6215, 138.8608, 371.4117, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.696804,2.194497,2.278665,1.346253,3.45142,3.914139,-0.480505,0.3035964,0,
251, 0, 0, 133.4799, 138.6481, 371.8027, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.723491,3.038915,-1.280025,0.2558048,-1.012017,2.141088,-3.89665,0.1923531,0,
252, 0, 0, 131.5172, 136.6708, 377.3094, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.006764,3.189473,0.04317966,0.4841082,0.4544915,2.579897,-1.300296,0.2692283,0,
253, 0, 0, 133.1349, 138.3202, 372.7589, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.229921,2.819157,1.389619,0.90694,-1.760758,1.961907,-1.871559,0.2484662,0,
254, 0, 0, 131.5987, 136.6661, 377.0777, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.047022,3.212485,0.07263952,0.4909391,3.710791,4.059587,-0.898014,0.2853859,0,
255, 0, 0, 132.3779, 137.5014, 374.8746, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.3197702,2.525975,2.455486,1.452619,1.789979,3.096697,-0.5675624,0.2996738,0,
256, 0, 0, 133.8468, 139.5334, 370.7911, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.475308,2.217078,0.9969274,0.7575055,0.5115375,2.599566,-1.505261,0.2614937,0,
257, 0, 0, 133.1896, 138.3278, 372.607, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1735248,2.412904,3.245565,2.014562,3.711334,4.059896,3.462066,0.5623358,0,
258, 0, 0, 121.6858, 126.4985, 407.5452, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9216049,2.705432,-0.7366587,0.3330005,-2.109427,1.88755,-1.020146,0.2803403,0,
259, 0, 0, 133.6093, 138.7897, 371.4455, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.674582,4.578739,-1.35833,0.2462247,-0.8054081,2.19555,-2.039827,0.2428099,0,
